131	
-21492	1.30E-01
-21440	0.00E+00
-21140	-7.49E-01
-20540	-2.19E+00
-20135	-3.06E+00
-19935	-3.45E+00
-19535	-4.10E+00
-19135	-4.58E+00
-18735	-4.85E+00
-18335	-4.92E+00
-17935	-4.78E+00
-17535	-4.46E+00
-17135	-3.97E+00
-16785	-3.42E+00
-16435	-2.77E+00
-16135	-2.15E+00
-15835	-1.48E+00
-15635	-1.00E+00
-15335	-2.57E-01
-15235	0.00E+00
-15135	2.59E-01
-14835	1.06E+00
-14635	1.62E+00
-14335	2.49E+00
-14035	3.42E+00
-13685	4.59E+00
-13335	5.87E+00
-12935	7.48E+00
-12535	5.28E+00
-12135	3.31E+00
-11735	1.59E+00
-11335	1.57E-01
-10935	-9.87E-01
-10535	-1.84E+00
-10335	-2.17E+00
-9935	-2.64E+00
-9535	-2.88E+00
-9135	-2.93E+00
-8735	-2.83E+00
-8335	-2.62E+00
-7935	-2.34E+00
-7535	-2.01E+00
-7135	-1.66E+00
-6785	-1.35E+00
-6435	-1.03E+00
-6135	-7.65E-01
-5835	-5.04E-01
-5635	-3.33E-01
-5335	-8.23E-02
-5235	0.00E+00
-5135	8.19E-02
-4835	3.23E-01
-4635	4.79E-01
-4335	7.07E-01
-4035	9.24E-01
-3685	1.16E+00
-3335	1.38E+00
-2935	1.60E+00
-2535	1.79E+00
-2135	1.94E+00
-1735	2.05E+00
-1335	2.11E+00
-935	2.13E+00
-535	2.10E+00
-135	2.03E+00
0	1.99E+00
135	1.96E+00
535	1.84E+00
935	1.69E+00
1335	1.53E+00
1735	1.36E+00
2135	1.18E+00
2535	1.01E+00
2935	8.39E-01
3335	6.76E-01
3685	5.40E-01
4035	4.09E-01
4335	3.02E-01
4635	1.98E-01
4835	1.30E-01
5135	3.21E-02
5235	0.00E+00
5335	-3.19E-02
5635	-1.26E-01
5835	-1.86E-01
6135	-2.74E-01
6435	-3.57E-01
6785	-4.47E-01
7135	-5.29E-01
7535	-6.11E-01
7935	-6.78E-01
8335	-7.28E-01
8735	-7.61E-01
9135	-7.74E-01
9535	-7.68E-01
9935	-7.45E-01
10335	-7.06E-01
10535	-6.83E-01
10935	-6.27E-01
11335	-5.65E-01
11735	-4.98E-01
12135	-4.31E-01
12535	-3.64E-01
12935	-3.00E-01
13335	-2.39E-01
13685	-1.89E-01
14035	-1.42E-01
14335	-1.04E-01
14635	-6.76E-02
14835	-4.44E-02
15135	-1.08E-02
15235	0.00E+00
15335	1.07E-02
15635	4.20E-02
15835	6.19E-02
16135	9.01E-02
16435	1.16E-01
16785	1.43E-01
17135	1.66E-01
17535	1.87E-01
17935	2.00E-01
18335	2.06E-01
18735	2.03E-01
19135	1.92E-01
19535	1.72E-01
19935	1.44E-01
20135	1.28E-01
20540	9.17E-02
21140	3.14E-02
21440	0.00E+00
21492	-5.45E-03
