131	
-21492	-2.33E-02
-21440	0.00E+00
-21140	1.34E-01
-20540	3.92E-01
-20135	5.48E-01
-19935	6.17E-01
-19535	7.35E-01
-19135	8.20E-01
-18735	8.69E-01
-18335	8.81E-01
-17935	8.56E-01
-17535	7.98E-01
-17135	7.11E-01
-16785	6.12E-01
-16435	4.96E-01
-16135	3.85E-01
-15835	2.65E-01
-15635	1.80E-01
-15335	4.60E-02
-15235	0.00E+00
-15135	-4.64E-02
-14835	-1.90E-01
-14635	-2.89E-01
-14335	-4.44E-01
-14035	-6.08E-01
-13685	-8.09E-01
-13335	-1.02E+00
-12935	-1.28E+00
-12535	-1.56E+00
-12135	-1.84E+00
-11735	-2.13E+00
-11335	-2.42E+00
-10935	-2.68E+00
-10535	-2.92E+00
-10335	-3.02E+00
-9935	-3.19E+00
-9535	-3.29E+00
-9135	-3.31E+00
-8735	-3.25E+00
-8335	-3.12E+00
-7935	-2.90E+00
-7535	-2.61E+00
-7135	-2.26E+00
-6785	-1.91E+00
-6435	-1.53E+00
-6135	-1.17E+00
-5835	-7.97E-01
-5635	-5.37E-01
-5335	-1.36E-01
-5235	0.00E+00
-5135	1.37E-01
-4835	5.58E-01
-4635	8.47E-01
-4335	1.30E+00
-4035	1.77E+00
-3685	2.35E+00
-3335	2.98E+00
-2935	3.77E+00
-2535	4.65E+00
-2135	5.65E+00
-1735	6.79E+00
-1335	8.10E+00
-935	9.59E+00
-535	1.13E+01
-135	1.32E+01
0	1.25E+01
135	1.19E+01
535	1.01E+01
935	8.55E+00
1335	7.19E+00
1735	6.01E+00
2135	4.98E+00
2535	4.09E+00
2935	3.31E+00
3335	2.61E+00
3685	2.06E+00
4035	1.54E+00
4335	1.13E+00
4635	7.40E-01
4835	4.87E-01
5135	1.20E-01
5235	0.00E+00
5335	-1.19E-01
5635	-4.69E-01
5835	-6.96E-01
6135	-1.02E+00
6435	-1.33E+00
6785	-1.67E+00
7135	-1.98E+00
7535	-2.28E+00
7935	-2.53E+00
8335	-2.72E+00
8735	-2.84E+00
9135	-2.89E+00
9535	-2.87E+00
9935	-2.78E+00
10335	-2.64E+00
10535	-2.55E+00
10935	-2.34E+00
11335	-2.11E+00
11735	-1.86E+00
12135	-1.61E+00
12535	-1.36E+00
12935	-1.12E+00
13335	-8.94E-01
13685	-7.07E-01
14035	-5.31E-01
14335	-3.88E-01
14635	-2.52E-01
14835	-1.66E-01
15135	-4.05E-02
15235	0.00E+00
15335	4.01E-02
15635	1.57E-01
15835	2.31E-01
16135	3.36E-01
16435	4.34E-01
16785	5.35E-01
17135	6.20E-01
17535	6.97E-01
17935	7.48E-01
18335	7.69E-01
18735	7.59E-01
19135	7.16E-01
19535	6.42E-01
19935	5.39E-01
20135	4.79E-01
20540	3.42E-01
21140	1.17E-01
21440	0.00E+00
21492	-2.04E-02
