131	
-21492	-7.27E-02
-21440	0.00E+00
-21140	4.18E-01
-20540	1.22E+00
-20135	1.71E+00
-19935	1.92E+00
-19535	2.29E+00
-19135	2.55E+00
-18735	2.71E+00
-18335	2.74E+00
-17935	2.67E+00
-17535	2.49E+00
-17135	2.21E+00
-16785	1.91E+00
-16435	1.55E+00
-16135	1.20E+00
-15835	8.24E-01
-15635	5.59E-01
-15335	1.43E-01
-15235	0.00E+00
-15135	-1.45E-01
-14835	-5.91E-01
-14635	-9.00E-01
-14335	-1.38E+00
-14035	-1.89E+00
-13685	-2.52E+00
-13335	-3.19E+00
-12935	-3.99E+00
-12535	-4.85E+00
-12135	-5.73E+00
-11735	-6.64E+00
-11335	-7.52E+00
-10935	-8.36E+00
-10535	-9.09E+00
-10335	-9.41E+00
-9935	-9.92E+00
-9535	-1.02E+01
-9135	-1.03E+01
-8735	-1.01E+01
-8335	-9.70E+00
-7935	-9.03E+00
-7535	-8.14E+00
-7135	-7.05E+00
-6785	-5.96E+00
-6435	-4.75E+00
-6135	-3.65E+00
-5835	-2.48E+00
-5635	-1.67E+00
-5335	-4.25E-01
-5235	0.00E+00
-5135	4.28E-01
-4835	1.74E+00
-4635	2.64E+00
-4335	1.03E+00
-4035	-5.17E-01
-3685	-2.23E+00
-3335	-3.83E+00
-2935	-5.49E+00
-2535	-6.94E+00
-2135	-8.16E+00
-1735	-9.11E+00
-1335	-9.78E+00
-935	-1.02E+01
-535	-1.03E+01
-135	-1.01E+01
0	-9.99E+00
135	-9.86E+00
535	-9.36E+00
935	-8.71E+00
1335	-7.94E+00
1735	-7.09E+00
2135	-6.20E+00
2535	-5.31E+00
2935	-4.43E+00
3335	-3.58E+00
3685	-2.86E+00
4035	-2.17E+00
4335	-1.60E+00
4635	-1.05E+00
4835	-6.92E-01
5135	-1.71E-01
5235	0.00E+00
5335	1.69E-01
5635	6.67E-01
5835	9.89E-01
6135	1.45E+00
6435	1.90E+00
6785	2.37E+00
7135	2.81E+00
7535	3.24E+00
7935	3.60E+00
8335	3.87E+00
8735	4.04E+00
9135	4.11E+00
9535	4.08E+00
9935	3.96E+00
10335	3.75E+00
10535	3.62E+00
10935	3.33E+00
11335	3.00E+00
11735	2.65E+00
12135	2.29E+00
12535	1.93E+00
12935	1.59E+00
13335	1.27E+00
13685	1.00E+00
14035	7.55E-01
14335	5.52E-01
14635	3.59E-01
14835	2.36E-01
15135	5.76E-02
15235	0.00E+00
15335	-5.71E-02
15635	-2.23E-01
15835	-3.29E-01
16135	-4.78E-01
16435	-6.16E-01
16785	-7.60E-01
17135	-8.82E-01
17535	-9.91E-01
17935	-1.06E+00
18335	-1.09E+00
18735	-1.08E+00
19135	-1.02E+00
19535	-9.12E-01
19935	-7.67E-01
20135	-6.81E-01
20540	-4.87E-01
21140	-1.67E-01
21440	0.00E+00
21492	2.90E-02
