158
0	2.41E-07
88	0.00E+00
138	-1.37E-07
188	-2.74E-07
238	-4.09E-07
288	-5.44E-07
338	-6.76E-07
388	-8.06E-07
438	-9.33E-07
488	-1.06E-06
538	-1.18E-06
588	-1.29E-06
638	-1.40E-06
688	-1.51E-06
738	-1.61E-06
788	-1.70E-06
840	-1.79E-06
890	-1.87E-06
940	-1.93E-06
990	-1.99E-06
1040	-2.04E-06
1090	-2.08E-06
1140	-2.10E-06
1190	-2.12E-06
1190	-2.12E-06
1240	-2.11E-06
1290	-2.09E-06
1340	-2.05E-06
1390	-2.01E-06
1440	-1.95E-06
1490	-1.89E-06
1540	-1.82E-06
1590	-1.74E-06
1640	-1.65E-06
1690	-1.56E-06
1740	-1.47E-06
1790	-1.37E-06
1840	-1.26E-06
1890	-1.16E-06
1940	-1.05E-06
1990	-9.38E-07
2040	-8.29E-07
2090	-7.20E-07
2140	-6.11E-07
2190	-5.05E-07
2240	-4.00E-07
2290	-2.98E-07
2340	-2.00E-07
2390	-1.06E-07
2440	-5.23E-08
2470	0.00E+00
2500	5.04E-08
2530	9.90E-08
2560	1.76E-07
2610	2.47E-07
2660	3.13E-07
2710	3.74E-07
2760	4.30E-07
2810	4.82E-07
2860	5.29E-07
2910	5.71E-07
2960	6.09E-07
3010	6.43E-07
3060	6.73E-07
3110	6.99E-07
3160	7.20E-07
3210	7.38E-07
3260	7.51E-07
3300	7.60E-07
3350	7.66E-07
3390	7.70E-07
3430	7.71E-07
3470	7.70E-07
3510	7.67E-07
3550	7.62E-07
3590	7.55E-07
3630	7.47E-07
3670	7.36E-07
3710	7.24E-07
3750	7.11E-07
3790	6.96E-07
3830	6.79E-07
3870	6.62E-07
3910	6.43E-07
3950	6.23E-07
3990	6.02E-07
4030	5.80E-07
4070	5.57E-07
4110	5.33E-07
4150	5.06E-07
4190	4.78E-07
4240	4.45E-07
4290	4.13E-07
4340	3.80E-07
4390	3.46E-07
4440	3.13E-07
4490	2.80E-07
4540	2.47E-07
4590	2.14E-07
4640	1.81E-07
4690	1.50E-07
4740	1.19E-07
4790	8.85E-08
4840	5.95E-08
4890	3.17E-08
4940	1.56E-08
4970	0.00E+00
5000	-1.51E-08
5030	-2.97E-08
5060	-5.28E-08
5110	-7.46E-08
5160	-9.49E-08
5210	-1.14E-07
5260	-1.31E-07
5310	-1.48E-07
5360	-1.63E-07
5410	-1.77E-07
5460	-1.89E-07
5510	-2.00E-07
5560	-2.11E-07
5610	-2.20E-07
5660	-2.28E-07
5710	-2.34E-07
5760	-2.40E-07
5810	-2.44E-07
5860	-2.47E-07
5910	-2.50E-07
5960	-2.51E-07
6010	-2.51E-07
6060	-2.50E-07
6110	-2.48E-07
6160	-2.45E-07
6210	-2.41E-07
6260	-2.37E-07
6310	-2.31E-07
6360	-2.25E-07
6410	-2.18E-07
6460	-2.11E-07
6510	-2.03E-07
6560	-1.94E-07
6610	-1.84E-07
6660	-1.74E-07
6710	-1.63E-07
6760	-1.52E-07
6810	-1.41E-07
6860	-1.29E-07
6910	-1.17E-07
6960	-1.05E-07
7010	-9.23E-08
7060	-7.95E-08
7110	-6.65E-08
7160	-5.34E-08
7210	-4.02E-08
7260	-2.68E-08
7310	-1.34E-08
7360	0.00E+00
7410	2.37E-08
7500	0
