131	
-21492	-5.40E-02
-21440	0.00E+00
-21140	3.11E-01
-20540	9.08E-01
-20135	1.27E+00
-19935	1.43E+00
-19535	1.70E+00
-19135	1.90E+00
-18735	2.01E+00
-18335	2.04E+00
-17935	1.98E+00
-17535	1.85E+00
-17135	1.65E+00
-16785	1.42E+00
-16435	1.15E+00
-16135	8.92E-01
-15835	6.13E-01
-15635	4.16E-01
-15335	1.06E-01
-15235	0.00E+00
-15135	-1.07E-01
-14835	-4.39E-01
-14635	-6.69E-01
-14335	-1.03E+00
-14035	-1.41E+00
-13685	-1.87E+00
-13335	-2.37E+00
-12935	-2.97E+00
-12535	-3.60E+00
-12135	-4.26E+00
-11735	-4.93E+00
-11335	-5.59E+00
-10935	-6.21E+00
-10535	-6.76E+00
-10335	-7.00E+00
-9935	-7.38E+00
-9535	-7.61E+00
-9135	-7.67E+00
-8735	-7.54E+00
-8335	-7.22E+00
-7935	-6.71E+00
-7535	-6.05E+00
-7135	-5.24E+00
-6785	-4.43E+00
-6435	-3.54E+00
-6135	-2.71E+00
-5835	-1.84E+00
-5635	-1.24E+00
-5335	-3.16E-01
-5235	0.00E+00
-5135	3.18E-01
-4835	1.29E+00
-4635	1.96E+00
-4335	3.00E+00
-4035	4.08E+00
-3685	5.41E+00
-3335	6.83E+00
-2935	8.59E+00
-2535	6.51E+00
-2135	4.61E+00
-1735	2.94E+00
-1335	1.51E+00
-935	3.25E-01
-535	-6.07E-01
-135	-1.30E+00
0	-1.49E+00
135	-1.65E+00
535	-2.01E+00
935	-2.19E+00
1335	-2.22E+00
1735	-2.14E+00
2135	-1.98E+00
2535	-1.76E+00
2935	-1.51E+00
3335	-1.24E+00
3685	-1.00E+00
4035	-7.67E-01
4335	-5.68E-01
4635	-3.74E-01
4835	-2.47E-01
5135	-6.08E-02
5235	0.00E+00
5335	6.04E-02
5635	2.38E-01
5835	3.53E-01
6135	5.18E-01
6435	6.76E-01
6785	8.47E-01
7135	1.00E+00
7535	1.16E+00
7935	1.28E+00
8335	1.38E+00
8735	1.44E+00
9135	1.47E+00
9535	1.45E+00
9935	1.41E+00
10335	1.34E+00
10535	1.29E+00
10935	1.19E+00
11335	1.07E+00
11735	9.43E-01
12135	8.15E-01
12535	6.89E-01
12935	5.68E-01
13335	4.53E-01
13685	3.58E-01
14035	2.69E-01
14335	1.97E-01
14635	1.28E-01
14835	8.40E-02
15135	2.05E-02
15235	0.00E+00
15335	-2.03E-02
15635	-7.95E-02
15835	-1.17E-01
16135	-1.71E-01
16435	-2.20E-01
16785	-2.71E-01
17135	-3.14E-01
17535	-3.53E-01
17935	-3.79E-01
18335	-3.90E-01
18735	-3.85E-01
19135	-3.63E-01
19535	-3.25E-01
19935	-2.73E-01
20135	-2.43E-01
20540	-1.74E-01
21140	-5.94E-02
21440	0.00E+00
21492	1.03E-02
