157
0	-6.95E-08
88	0.00E+00
138	3.95E-08
188	7.89E-08
238	1.18E-07
288	1.57E-07
338	1.96E-07
388	2.34E-07
438	2.71E-07
488	3.08E-07
538	3.44E-07
588	3.80E-07
638	4.14E-07
688	4.47E-07
738	4.80E-07
788	5.10E-07
840	5.41E-07
890	5.69E-07
940	5.95E-07
990	6.19E-07
1040	6.41E-07
1090	6.61E-07
1140	6.79E-07
1190	6.95E-07
1240	7.08E-07
1290	7.19E-07
1340	7.28E-07
1390	7.33E-07
1440	7.36E-07
1490	7.36E-07
1540	7.33E-07
1590	7.27E-07
1640	7.17E-07
1690	7.05E-07
1740	6.88E-07
1790	6.69E-07
1840	6.46E-07
1890	6.19E-07
1940	5.89E-07
1990	5.56E-07
2040	5.19E-07
2090	4.78E-07
2140	4.34E-07
2190	3.86E-07
2240	3.35E-07
2290	2.79E-07
2340	2.19E-07
2390	1.55E-07
2440	8.73E-08
2470	4.44E-08
2500	0.00E+00
2530	-4.59E-08
2560	-9.31E-08
2610	-1.75E-07
2660	-2.60E-07
2710	-3.47E-07
2760	-4.37E-07
2810	-5.28E-07
2860	-6.20E-07
2910	-7.13E-07
2960	-8.05E-07
3010	-8.97E-07
3060	-9.87E-07
3110	-1.08E-06
3160	-1.16E-06
3210	-1.25E-06
3260	-1.33E-06
3300	-1.39E-06
3350	-1.46E-06
3390	-1.51E-06
3430	-1.56E-06
3470	-1.60E-06
3510	-1.64E-06
3550	-1.67E-06
3590	-1.70E-06
3630	-1.72E-06
3670	-1.74E-06
3710	-1.75E-06
3750	-1.75E-06
3790	-1.75E-06
3830	-1.74E-06
3870	-1.72E-06
3910	-1.70E-06
3950	-1.67E-06
3990	-1.64E-06
4030	-1.60E-06
4070	-1.56E-06
4110	-1.51E-06
4150	-1.46E-06
4190	-1.39E-06
4240	-1.33E-06
4290	-1.25E-06
4340	-1.16E-06
4390	-1.08E-06
4440	-9.87E-07
4490	-8.97E-07
4540	-8.05E-07
4590	-7.13E-07
4640	-6.20E-07
4690	-5.28E-07
4740	-4.37E-07
4790	-3.47E-07
4840	-2.60E-07
4890	-1.75E-07
4940	-9.31E-08
4970	-4.59E-08
5000	0.00E+00
5030	4.44E-08
5060	8.73E-08
5110	1.55E-07
5160	2.19E-07
5210	2.79E-07
5260	3.35E-07
5310	3.86E-07
5360	4.34E-07
5410	4.78E-07
5460	5.19E-07
5510	5.56E-07
5560	5.89E-07
5610	6.19E-07
5660	6.46E-07
5710	6.69E-07
5760	6.88E-07
5810	7.05E-07
5860	7.17E-07
5910	7.27E-07
5960	7.33E-07
6010	7.36E-07
6060	7.36E-07
6110	7.33E-07
6160	7.28E-07
6210	7.19E-07
6260	7.08E-07
6310	6.95E-07
6360	6.79E-07
6410	6.61E-07
6460	6.41E-07
6510	6.19E-07
6560	5.95E-07
6610	5.69E-07
6660	5.41E-07
6710	5.10E-07
6760	4.80E-07
6810	4.47E-07
6860	4.14E-07
6910	3.80E-07
6960	3.44E-07
7010	3.08E-07
7060	2.71E-07
7110	2.34E-07
7160	1.96E-07
7210	1.57E-07
7260	1.18E-07
7310	7.89E-08
7360	3.95E-08
7410	0.00E+00
7500	-6.95E-08
