131	
-21492	-1.15E-02
-21440	0.00E+00
-21140	6.62E-02
-20540	-8.03E-01
-20135	-7.17E-01
-19935	-6.75E-01
-19535	-5.95E-01
-19135	-5.19E-01
-18735	-4.48E-01
-18335	-3.82E-01
-17935	-3.21E-01
-17535	-2.64E-01
-17135	-2.12E-01
-16785	-1.68E-01
-16435	-1.27E-01
-16135	-9.37E-02
-15835	-6.14E-02
-15635	-4.05E-02
-15335	-9.99E-03
-15235	0.00E+00
-15135	9.93E-03
-14835	3.92E-02
-14635	5.81E-02
-14335	8.56E-02
-14035	1.12E-01
-13685	1.40E-01
-13335	1.67E-01
-12935	1.93E-01
-12535	2.15E-01
-12135	2.33E-01
-11735	2.45E-01
-11335	2.51E-01
-10935	2.51E-01
-10535	2.46E-01
-10335	2.42E-01
-9935	2.29E-01
-9535	2.14E-01
-9135	1.95E-01
-8735	1.75E-01
-8335	1.53E-01
-7935	1.32E-01
-7535	1.10E-01
-7135	8.92E-02
-6785	7.15E-02
-6435	5.44E-02
-6135	4.02E-02
-5835	2.64E-02
-5635	1.74E-02
-5335	4.31E-03
-5235	0.00E+00
-5135	-4.28E-03
-4835	-1.69E-02
-4635	-2.51E-02
-4335	-3.70E-02
-4035	-4.83E-02
-3685	-6.08E-02
-3335	-7.22E-02
-2935	-8.39E-02
-2535	-9.38E-02
-2135	-1.02E-01
-1735	-1.07E-01
-1335	-1.10E-01
-935	-1.11E-01
-535	-1.10E-01
-135	-1.06E-01
0	-1.04E-01
135	-1.02E-01
535	-9.60E-02
935	-8.84E-02
1335	-7.99E-02
1735	-7.09E-02
2135	-6.18E-02
2535	-5.27E-02
2935	-4.39E-02
3335	-3.54E-02
3685	-2.82E-02
4035	-2.14E-02
4335	-1.58E-02
4635	-1.03E-02
4835	-6.82E-03
5135	-1.68E-03
5235	0.00E+00
5335	1.67E-03
5635	6.57E-03
5835	9.74E-03
6135	1.43E-02
6435	1.87E-02
6785	2.34E-02
7135	2.77E-02
7535	3.19E-02
7935	3.55E-02
8335	3.81E-02
8735	3.98E-02
9135	4.05E-02
9535	4.02E-02
9935	3.90E-02
10335	3.69E-02
10535	3.57E-02
10935	3.28E-02
11335	2.95E-02
11735	2.61E-02
12135	2.25E-02
12535	1.90E-02
12935	1.57E-02
13335	1.25E-02
13685	9.90E-03
14035	7.43E-03
14335	5.43E-03
14635	3.53E-03
14835	2.32E-03
15135	5.67E-04
15235	0.00E+00
15335	-5.62E-04
15635	-2.20E-03
15835	-3.24E-03
16135	-4.71E-03
16435	-6.07E-03
16785	-7.48E-03
17135	-8.69E-03
17535	-9.76E-03
17935	-1.05E-02
18335	-1.08E-02
18735	-1.06E-02
19135	-1.00E-02
19535	-8.98E-03
19935	-7.55E-03
20135	-6.71E-03
20540	-4.79E-03
21140	-1.64E-03
21440	0.00E+00
21492	2.85E-04
