157	
0	2.39E-07
88	0.00E+00
138	-1.36E-07
188	-2.71E-07
238	-4.06E-07
288	-5.39E-07
338	-6.70E-07
388	-7.99E-07
438	-9.25E-07
488	-1.05E-06
538	-1.17E-06
588	-1.28E-06
638	-1.39E-06
688	-1.50E-06
738	-1.59E-06
788	-1.69E-06
840	-1.77E-06
890	-1.85E-06
940	-1.92E-06
990	-1.97E-06
1040	-2.02E-06
1090	-2.06E-06
1140	-2.08E-06
1190	-2.10E-06
1240	-2.10E-06
1290	-2.09E-06
1340	-2.07E-06
1390	-2.03E-06
1440	-1.99E-06
1490	-1.94E-06
1540	-1.87E-06
1590	-1.80E-06
1640	-1.72E-06
1690	-1.64E-06
1740	-1.55E-06
1790	-1.45E-06
1840	-1.35E-06
1890	-1.25E-06
1940	-1.15E-06
1990	-1.04E-06
2040	-9.31E-07
2090	-8.22E-07
2140	-7.14E-07
2190	-6.07E-07
2240	-5.01E-07
2290	-3.97E-07
2340	-2.96E-07
2390	-1.99E-07
2440	-1.06E-07
2470	-5.19E-08
2500	0.00E+00
2530	5.00E-08
2560	9.82E-08
2610	1.74E-07
2660	2.45E-07
2710	3.11E-07
2760	3.71E-07
2810	4.27E-07
2860	4.78E-07
2910	5.24E-07
2960	5.66E-07
3010	6.04E-07
3060	6.38E-07
3110	6.67E-07
3160	6.93E-07
3210	7.15E-07
3260	7.32E-07
3300	7.45E-07
3350	7.54E-07
3390	7.60E-07
3430	7.64E-07
3470	7.65E-07
3510	7.64E-07
3550	7.61E-07
3590	7.56E-07
3630	7.49E-07
3670	7.41E-07
3710	7.31E-07
3750	7.19E-07
3790	7.05E-07
3830	6.90E-07
3870	6.74E-07
3910	6.57E-07
3950	6.38E-07
3990	6.18E-07
4030	5.97E-07
4070	5.75E-07
4110	5.52E-07
4150	5.29E-07
4190	5.02E-07
4240	4.74E-07
4290	4.42E-07
4340	4.09E-07
4390	3.77E-07
4440	3.43E-07
4490	3.10E-07
4540	2.77E-07
4590	2.44E-07
4640	2.12E-07
4690	1.80E-07
4740	1.48E-07
4790	1.17E-07
4840	8.76E-08
4890	5.89E-08
4940	3.13E-08
4970	1.54E-08
5000	0.00E+00
5030	-1.49E-08
5060	-2.93E-08
5110	-5.22E-08
5160	-7.36E-08
5210	-9.36E-08
5260	-1.12E-07
5310	-1.30E-07
5360	-1.46E-07
5410	-1.60E-07
5460	-1.74E-07
5510	-1.86E-07
5560	-1.97E-07
5610	-2.07E-07
5660	-2.16E-07
5710	-2.23E-07
5760	-2.30E-07
5810	-2.35E-07
5860	-2.39E-07
5910	-2.42E-07
5960	-2.44E-07
6010	-2.45E-07
6060	-2.45E-07
6110	-2.44E-07
6160	-2.42E-07
6210	-2.39E-07
6260	-2.35E-07
6310	-2.31E-07
6360	-2.25E-07
6410	-2.19E-07
6460	-2.13E-07
6510	-2.05E-07
6560	-1.97E-07
6610	-1.89E-07
6660	-1.79E-07
6710	-1.69E-07
6760	-1.59E-07
6810	-1.48E-07
6860	-1.37E-07
6910	-1.26E-07
6960	-1.14E-07
7010	-1.02E-07
7060	-9.00E-08
7110	-7.75E-08
7160	-6.49E-08
7210	-5.21E-08
7260	-3.92E-08
7310	-2.62E-08
7360	-1.31E-08
7410	0.00E+00
7500	2.31E-08
